,ExtCondensTurbineOP.hp_steam_machine_opt_array,ExtCondensTurbineOP.lp_steam_machine_opt_array,ExtCondensTurbineOP.electricity_machine_opt_array
2020-08-17 07:00:00,65.86016711756109,14.540009481030735,9.284997609905718
2020-08-17 07:01:00,65.86016711756109,14.540009481030735,9.284997609905718
2020-08-17 07:02:00,66.37999999965277,15.180004602441295,9.339999111646936
2020-08-17 07:03:00,66.37999999965277,15.180004602441295,9.339999111646936
2020-08-17 07:04:00,66.37999999965277,15.180004602441295,9.339999111646936
2020-08-17 07:05:00,66.37999999965277,15.180004602441295,9.339999111646936
2020-08-17 07:06:00,66.37999999965277,15.180004602441295,9.339999111646936
2020-08-17 07:07:00,66.37999999965277,15.180004602441295,9.339999111646936
2020-08-17 07:08:00,66.37999999965277,15.180004602441295,9.339999111646936
2020-08-17 07:09:00,66.37999999965277,15.180004602441295,9.339999111646936
2020-08-17 07:10:00,66.64305111568054,15.700006220812671,9.354998862683832
2020-08-17 07:11:00,66.64305111568054,15.700006220812671,9.354998862683832
2020-08-17 07:12:00,66.64305111568054,15.700006220812671,9.354998862683832
2020-08-17 07:13:00,66.64305111568054,15.700006220812671,9.354998862683832
2020-08-17 07:14:00,66.64305111568054,15.700006220812671,9.354998862683832
2020-08-17 07:15:00,66.64305111568054,15.700006220812671,9.354998862683832
2020-08-17 07:16:00,66.64305111568054,15.700006220812671,9.354998862683832
2020-08-17 07:17:00,66.64305111568054,15.700006220812671,9.354998862683832
2020-08-17 07:18:00,65.10897708526768,16.40000311851006,9.019997990250912
2020-08-17 07:19:00,65.10897708526768,16.40000311851006,9.019997990250912
2020-08-17 07:20:00,65.10897708526768,16.40000311851006,9.019997990250912
2020-08-17 07:21:00,65.10897708526768,16.40000311851006,9.019997990250912
2020-08-17 07:22:00,65.10897708526768,16.40000311851006,9.019997990250912
2020-08-17 07:23:00,65.10897708526768,16.40000311851006,9.019997990250912
2020-08-17 07:24:00,65.10897708526768,16.40000311851006,9.019997990250912
2020-08-17 07:25:00,65.10897708526768,16.40000311851006,9.019997990250912
2020-08-17 07:26:00,66.61999999991308,16.870000000002435,9.477729999979015
2020-08-17 07:27:00,66.61999999991308,16.870000000002435,9.477729999979015
2020-08-17 07:28:00,66.61999999991308,16.870000000002435,9.477729999979015
2020-08-17 07:29:00,66.61999999991308,16.870000000002435,9.477729999979015
2020-08-17 07:30:00,66.61999999991308,16.870000000002435,9.477729999979015
2020-08-17 07:31:00,66.61999999991308,16.870000000002435,9.477729999979015
2020-08-17 07:32:00,66.61999999991308,16.870000000002435,9.477729999979015
2020-08-17 07:33:00,66.61999999991308,16.870000000002435,9.477729999979015
2020-08-17 07:34:00,65.72016961421133,15.75000283811957,9.304999481196868
2020-08-17 07:35:00,65.72016961421133,15.75000283811957,9.304999481196868
2020-08-17 07:36:00,65.72016961421133,15.75000283811957,9.304999481196868
2020-08-17 07:37:00,65.72016961421133,15.75000283811957,9.304999481196868
2020-08-17 07:38:00,65.72016961421133,15.75000283811957,9.304999481196868
2020-08-17 07:39:00,65.72016961421133,15.75000283811957,9.304999481196868
2020-08-17 07:40:00,65.72016961421133,15.75000283811957,9.304999481196868
2020-08-17 07:41:00,65.72016961421133,15.75000283811957,9.304999481196868
2020-08-17 07:42:00,66.30254195920112,15.66999040496617,9.305001754213109
2020-08-17 07:43:00,66.30254195920112,15.66999040496617,9.305001754213109
2020-08-17 07:44:00,66.30254195920112,15.66999040496617,9.305001754213109
2020-08-17 07:45:00,66.30254195920112,15.66999040496617,9.305001754213109
2020-08-17 07:46:00,66.30254195920112,15.66999040496617,9.305001754213109
2020-08-17 07:47:00,66.30254195920112,15.66999040496617,9.305001754213109
2020-08-17 07:48:00,66.30254195920112,15.66999040496617,9.305001754213109
2020-08-17 07:49:00,66.30254195920112,15.66999040496617,9.305001754213109
2020-08-17 07:50:00,65.25355905337774,16.4199937792003,8.985001137211606
2020-08-17 07:51:00,65.25355905337774,16.4199937792003,8.985001137211606
2020-08-17 07:52:00,65.25355905337774,16.4199937792003,8.985001137211606
2020-08-17 07:53:00,65.25355905337774,16.4199937792003,8.985001137211606
2020-08-17 07:54:00,65.25355905337774,16.4199937792003,8.985001137211606
2020-08-17 07:55:00,65.25355905337774,16.4199937792003,8.985001137211606
2020-08-17 07:56:00,65.25355905337774,16.4199937792003,8.985001137211606
2020-08-17 07:57:00,65.25355905337774,16.4199937792003,8.985001137211606
2020-08-17 07:58:00,67.23423144460104,19.27000595240609,9.329997472111701
2020-08-17 07:59:00,67.23423144460104,19.27000595240609,9.329997472111701
2020-08-17 08:00:00,67.23423144460104,19.27000595240609,9.329997472111701
2020-08-17 08:01:00,67.23423144460104,19.27000595240609,9.329997472111701
