,ExtCondensTurbineOP.hp_steam_machine_opt,ExtCondensTurbineOP.lp_steam_machine_opt,ExtCondensTurbineOP.electricity_machine_opt
2020-08-17 12:05:00,94.3,22.06,11.37
2020-08-17 12:13:00,95.66333333333334,23.433333333333334,11.223333333333334
2020-08-17 12:21:00,93.54333333333334,23.043333333333333,10.99
2020-08-17 12:29:00,93.97,23.27,11.06
2020-08-17 12:37:00,95.31,23.41,11.05
2020-08-17 12:45:00,79.99999999998258,19.99999999999518,9.02149999999682
2020-08-17 12:53:00,92.28,25.61,10.58
2020-08-17 13:01:00,90.8,25.67,10.55
2020-08-17 13:09:00,80.00000000000358,20.00000000000096,9.138260000000663
2020-08-17 13:17:00,91.33,24.88,10.64
2020-08-17 13:25:00,94.0,24.52,10.38
2020-08-17 13:33:00,94.65,26.26,10.44
2020-08-17 13:41:00,94.33,25.29,10.8
2020-08-17 13:49:00,91.92,24.16,10.48
2020-08-17 13:57:00,93.73,27.01,10.39
2020-08-17 14:05:00,92.39,26.76,10.25
2020-08-17 14:13:00,90.68,27.11,9.78
2020-08-17 14:21:00,80.0000000000058,20.00000000000243,8.815510000000902
2020-08-17 14:29:00,79.99999999999152,19.99999999999583,9.541429999998805
2020-08-17 14:37:00,79.99999999999854,19.999999999999325,9.408119999999784
2020-08-17 14:45:00,80.00000000000566,20.0000000000023,9.18090000000089
2020-08-17 14:53:00,80.0000000000015,20.00000000000067,9.537690000000225
2020-08-17 15:01:00,79.99999999998832,19.999999999995886,9.191909999998032
2020-08-17 15:09:00,79.99999999998482,19.99999999999561,8.692424999997261
2020-08-17 15:17:00,80.00000000000954,20.000000000003162,9.574710000001641
2020-08-17 15:25:00,90.66,24.55,11.05
2020-08-17 15:33:00,79.99999999999041,19.999999999997073,9.5232399999983
2020-08-17 15:41:00,91.995,26.125,10.89
2020-08-17 15:49:00,91.32,27.009999999999998,10.62
2020-08-17 15:57:00,91.07,25.71,10.68
2020-08-17 16:05:00,80.00000000000506,20.000000000001076,9.341740000000986
2020-08-17 16:13:00,91.345,23.034999999999997,11.325
2020-08-17 16:21:00,90.93,22.06,11.42
2020-08-17 16:29:00,79.99999999998948,19.999999999997968,9.440749999997905
2020-08-17 16:37:00,80.00000000000263,20.000000000000437,9.391090000000538
2020-08-17 16:45:00,79.99999999999926,19.57594839811824,12.343401959163003
2020-08-17 16:53:00,79.99999999999433,19.936287689839713,12.482306475859597
2020-08-17 17:01:00,80.00000000000198,18.118867734909525,12.449268527162928
2020-08-17 17:09:00,80.00000000000405,19.263174030537545,12.38744741210721
2020-08-17 17:17:00,80.0000000000046,20.000000000001894,12.26893500000072
2020-08-17 17:25:00,80.00000000000051,20.000000000000117,9.484090000000096
2020-08-17 17:33:00,80.00000000000148,19.920635750593167,11.882377300135866
2020-08-17 17:41:00,79.99999999999353,16.796182968118824,12.316601687151541
2020-08-17 17:49:00,79.99999999999541,17.369805565007887,12.270917525952392
2020-08-17 17:57:00,79.99999999999903,17.930598988285116,12.034504395260743
2020-08-17 18:05:00,79.99999999999645,12.95427706606501,12.524004526248614
2020-08-17 18:13:00,91.81,17.18,11.68
2020-08-17 18:21:00,91.92,17.31,11.46
2020-08-17 18:29:00,79.99999999998823,15.995902866619595,9.052875746739641
2020-08-17 18:37:00,80.0000000000049,16.040858009986728,9.377484404073716
2020-08-17 18:45:00,80.0000000000053,16.706012647397774,9.33912455905348
2020-08-17 18:53:00,90.33,20.29,10.97
2020-08-17 19:01:00,79.99999999995828,17.39840303533661,9.32137821417019
2020-08-17 19:09:00,80.00000000011221,16.89436104541944,9.340583318260533
2020-08-17 19:17:00,80.00000000000145,18.588273355770685,9.423443242336601
2020-08-17 19:25:00,80.0000000000754,20.000000000000515,9.130580000017694
2020-08-17 19:33:00,79.99999999968139,19.999999999982755,8.880444999928137
2020-08-17 19:41:00,79.99999999978589,19.999999999989747,9.094074999951449
2020-08-17 19:49:00,79.99999999998546,19.99999999999891,9.225399999996778
2020-08-17 19:57:00,79.99999999991067,19.999999999994635,9.447089999979955
2020-08-17 20:05:00,79.99999999988702,19.999999999994245,9.29084999997445
2020-08-17 20:13:00,79.99999999984358,19.999999999994504,8.865234999964143
2020-08-17 20:21:00,79.99999999994333,19.999999999997698,9.275439999987068
2020-08-17 20:29:00,79.99999999997542,19.999999999999407,8.871729999994313
2020-08-17 20:37:00,79.99999999995916,19.99999999999992,9.204959999990376
2020-08-17 20:45:00,79.9999999999901,19.753273355770745,9.171118242333907
2020-08-17 20:53:00,80.00000000008227,20.000000000000924,9.210920000019238
2020-08-17 21:01:00,80.00000000002944,20.000000000000664,9.029440000006822
2020-08-17 21:09:00,79.99999999985482,19.32243524457531,9.3102299977627
2020-08-17 21:17:00,79.99999999995606,18.532100843192133,9.467849537253546
2020-08-17 21:25:00,80.0000000000275,20.000000000000966,9.2227150000063
2020-08-17 21:33:00,79.99999999995606,19.999999999999012,9.161289999989819
2020-08-17 21:41:00,90.18,22.09,10.885000000000002
2020-08-17 21:49:00,90.15,23.785,10.765
2020-08-17 21:57:00,90.515,23.494999999999997,10.635
2020-08-17 22:05:00,80.00000000000503,20.0000000000013,9.238945000000932
2020-08-17 22:13:00,80.0000000000076,20.000000000002284,9.185105000001354
2020-08-17 22:21:00,91.41,24.409999999999997,10.73
2020-08-17 22:29:00,79.99999999999261,19.999999999998376,9.308234999998568
2020-08-17 22:37:00,80.00000000001369,20.000000000003922,9.593995000002469
2020-08-17 22:45:00,79.99999999998808,19.999999999995914,9.404774999997974
2020-08-17 22:53:00,80.00000000001117,20.000000000002522,9.81055000000215
2020-08-17 23:01:00,79.99999999999837,19.02424688044972,12.242000352072818
2020-08-17 23:09:00,79.99999999999903,15.998498313808689,12.458214825434695
2020-08-17 23:17:00,80.00000000000551,18.4370015179591,12.192618707035194
2020-08-17 23:25:00,79.9999999999929,18.37909747080768,12.259689188132437
2020-08-17 23:33:00,80.00000000000134,18.0688527826976,12.339521412939677
2020-08-17 23:41:00,79.99999999999858,17.22195666132197,12.43446736436453
2020-08-17 23:49:00,79.99999999999947,18.632485328980618,12.367965331506618
2020-08-17 23:57:00,79.99999999999643,19.240239797771874,12.223683719029184
