,CFBoilerOP.exhaust_oxygen_concentration
2020-08-21 21:00:00,4.93481223922114
2020-08-21 22:00:00,5.020097493036212
2020-08-21 23:00:00,5.039944367176634
2020-08-22 00:00:00,5.27418410041841
2020-08-22 01:00:00,5.300791666666667
2020-08-22 02:00:00,4.979470013947003
2020-08-22 03:00:00,4.5424999999999995
2020-08-22 04:00:00,5.005327754532777
2020-08-22 05:00:00,5.108623087621698
2020-08-22 06:00:00,4.854250000000001
2020-08-22 07:00:00,4.541182197496522
2020-08-22 08:00:00,4.865027777777778
2020-08-22 09:00:00,4.743899721448469
2020-08-22 10:00:00,4.780445062586927
2020-08-22 11:00:00,5.104255910987483
2020-08-22 12:00:00,4.996986111111109
2020-08-22 13:00:00,4.792055555555557
2020-08-22 14:00:00,5.040166666666668
2020-08-22 15:00:00,4.536661971830986
2020-08-22 16:00:00,4.557713310580203
2020-08-22 17:00:00,4.305666666666667
2020-08-22 18:00:00,4.379027777777777
2020-08-22 19:00:00,4.45440890125174
2020-08-22 20:00:00,4.137799442896936
2020-08-22 21:00:00,4.659902506963788
2020-08-22 22:00:00,4.613041666666667
2020-08-22 23:00:00,4.536267409470753
2020-08-23 00:00:00,4.745771905424201
2020-08-23 01:00:00,4.881668984700973
2020-08-23 02:00:00,5.096513888888889
2020-08-23 03:00:00,5.27261474269819
2020-08-23 04:00:00,4.512562674094709
2020-08-23 05:00:00,5.234275766016714
2020-08-23 06:00:00,4.446582984658297
2020-08-23 07:00:00,5.124297635605007
2020-08-23 08:00:00,4.697680555555555
2020-08-23 09:00:00,4.51354659248957
2020-08-23 10:00:00,4.538926080892608
2020-08-23 11:00:00,4.771571627260083
2020-08-23 12:00:00,4.9555632823365805
2020-08-23 13:00:00,4.940361111111111
2020-08-23 14:00:00,4.723132867132867
2020-08-23 15:00:00,4.461036414565827
2020-08-23 16:00:00,4.272521008403363
2020-08-23 17:00:00,4.633666666666666
2020-08-23 18:00:00,4.733412587412586
2020-08-23 19:00:00,4.940278940027895
2020-08-23 20:00:00,5.195749999999999
2020-08-23 21:00:00,4.736615598885795
2020-08-23 22:00:00,4.643922114047288
2020-08-23 23:00:00,5.186587743732591
2020-08-24 00:00:00,5.683838664812237
2020-08-24 01:00:00,5.386272600834491
2020-08-24 02:00:00,5.461131284916201
2020-08-24 03:00:00,5.357638888888888
2020-08-24 04:00:00,5.35745810055866
2020-08-24 05:00:00,5.402290502793297
2020-08-24 06:00:00,5.231847222222223
2020-08-24 07:00:00,5.434826147426981
2020-08-24 08:00:00,5.12883008356546
2020-08-24 09:00:00,5.705222222222221
2020-08-24 10:00:00,4.858287769784171
2020-08-24 11:00:00,4.600347705146038
2020-08-24 12:00:00,4.5990264255910995
2020-08-24 13:00:00,4.932127955493741
2020-08-24 14:00:00,4.927997218358833
2020-08-24 15:00:00,5.181887550200803
2020-08-24 16:00:00,4.999930458970791
2020-08-24 17:00:00,4.900102040816327
2020-08-24 18:00:00,4.264511173184356
2020-08-24 19:00:00,4.154902506963787
2020-08-24 20:00:00,4.433097222222224
2020-08-24 21:00:00,4.668854748603351
2020-08-24 22:00:00,4.5040979020979
2020-08-24 23:00:00,4.901515994436717
2020-08-25 00:00:00,5.429332406119612
2020-08-25 01:00:00,5.558150208623087
2020-08-25 02:00:00,5.541326815642457
2020-08-25 03:00:00,5.217319444444445
2020-08-25 04:00:00,5.292253129346315
2020-08-25 05:00:00,5.7591643454038985
2020-08-25 06:00:00,5.793630041724619
2020-08-25 07:00:00,5.534861111111111
2020-08-25 08:00:00,5.1699303621169905
2020-08-25 09:00:00,5.151608391608392
2020-08-25 10:00:00,5.118298465829847
2020-08-25 11:00:00,4.976615598885795
2020-08-25 12:00:00,5.26673157162726
2020-08-25 13:00:00,5.019260808926082
2020-08-25 14:00:00,4.412771587743733
2020-08-25 15:00:00,4.272642559109874
2020-08-25 16:00:00,4.332878998609179
2020-08-25 17:00:00,4.250515320334261
2020-08-25 18:00:00,4.263608391608392
2020-08-25 19:00:00,5.441474269819195
2020-08-25 20:00:00,5.108191933240612
2020-08-25 21:00:00,4.477108938547486
2020-08-25 22:00:00,4.4234309623430965
2020-08-25 23:00:00,4.269860917941586
2020-08-26 00:00:00,4.540138888888889
2020-08-26 01:00:00,4.930571030640668
2020-08-26 02:00:00,5.0422980501392765
2020-08-26 03:00:00,4.551722222222221
2020-08-26 04:00:00,4.929304589707929
2020-08-26 05:00:00,4.965257301808068
2020-08-26 06:00:00,4.3920416666666675
2020-08-26 07:00:00,4.547075208913648
2020-08-26 08:00:00,4.837538247566063
2020-08-26 09:00:00,4.851
2020-08-26 10:00:00,5.322652777777776
2020-08-26 11:00:00,5.293389121338913
2020-08-26 12:00:00,5.198781512605041
2020-08-26 13:00:00,4.086889818688983
2020-08-26 14:00:00,4.065620641562065
2020-08-26 15:00:00,3.928817802503478
2020-08-26 16:00:00,4.350794979079497
2020-08-26 17:00:00,4.821796657381617
2020-08-26 18:00:00,5.036703755215577
2020-08-26 19:00:00,4.926444444444444
2020-08-26 20:00:00,5.105368567454799
2020-08-26 21:00:00,4.3398607242339855
2020-08-26 22:00:00,4.2473713490959675
2020-08-26 23:00:00,4.339152777777778
2020-08-27 00:00:00,4.596601671309192
2020-08-27 01:00:00,4.919541029207233
2020-08-27 02:00:00,4.944832869080781
2020-08-27 03:00:00,5.152709497206704
2020-08-27 04:00:00,4.9989444444444455
2020-08-27 05:00:00,4.989693593314764
2020-08-27 06:00:00,4.457746870653687
2020-08-27 07:00:00,5.233388888888888
2020-08-27 08:00:00,4.916072931276296
2020-08-27 09:00:00,5.014041666666666
2020-08-27 10:00:00,4.55263888888889
2020-08-27 11:00:00,4.492873082287307
2020-08-27 12:00:00,4.576061884669479
2020-08-27 13:00:00,4.744763231197771
2020-08-27 14:00:00,4.369929971988794
2020-08-27 15:00:00,4.3362030598052845
2020-08-27 16:00:00,4.562761506276148
2020-08-27 17:00:00,4.767353760445684
2020-08-27 18:00:00,5.7120694444444435
2020-08-27 19:00:00,4.007496522948539
2020-08-27 20:00:00,4.059120111731843
2020-08-27 21:00:00,4.667719054242003
2020-08-27 22:00:00,4.7776805555555555
2020-08-27 23:00:00,5.502454672245468
2020-08-28 00:00:00,4.52807799442897
2020-08-28 01:00:00,4.350917941585535
2020-08-28 02:00:00,4.49272222222222
2020-08-28 03:00:00,4.254694444444444
2020-08-28 04:00:00,4.809248956884562
2020-08-28 05:00:00,4.410166898470098
2020-08-28 06:00:00,4.115333333333333
2020-08-28 07:00:00,4.419832167832167
2020-08-28 08:00:00,5.001504178272979
2020-08-28 09:00:00,4.755897079276772
2020-08-28 10:00:00,4.468178025034771
2020-08-28 11:00:00,4.6136490250696385
2020-08-28 12:00:00,4.772069444444446
2020-08-28 13:00:00,4.184589707927677
2020-08-28 14:00:00,4.390476190476191
2020-08-28 15:00:00,4.422687224669604
2020-08-28 16:00:00,4.318695652173913
2020-08-28 17:00:00,4.782048710601721
2020-08-28 18:00:00,4.399564586357039
2020-08-28 19:00:00,4.493234042553191
2020-08-28 20:00:00,4.171377331420372
2020-08-28 21:00:00,4.636210826210825
2020-08-28 22:00:00,5.389660056657224
2020-08-28 23:00:00,4.179654676258993
2020-08-29 00:00:00,4.6409
2020-08-29 01:00:00,4.457171428571428
2020-08-29 02:00:00,4.494718614718615
2020-08-29 03:00:00,5.077378917378918
2020-08-29 04:00:00,5.225497835497835
2020-08-29 05:00:00,4.361555869872701
2020-08-29 06:00:00,4.269184549356222
2020-08-29 07:00:00,4.704630681818184
2020-08-29 08:00:00,5.270703012912483
2020-08-29 09:00:00,6.159740634005761
2020-08-29 10:00:00,5.5418065433854915
2020-08-29 11:00:00,4.50473087818697
2020-08-29 12:00:00,4.50941678520626
2020-08-29 13:00:00,5.5747285714285715
2020-08-29 14:00:00,4.9630824891461645
2020-08-29 15:00:00,5.709971791255289
2020-08-29 16:00:00,4.108230215827339
2020-08-29 17:00:00,4.079422799422798
2020-08-29 18:00:00,4.187258522727273
2020-08-29 19:00:00,4.193642857142858
2020-08-29 20:00:00,3.65175965665236
2020-08-29 21:00:00,3.762834978843442
2020-08-29 22:00:00,3.6696428571428563
2020-08-29 23:00:00,4.067072463768116
2020-08-30 00:00:00,4.779829302987197
2020-08-30 01:00:00,4.200850144092219
2020-08-30 02:00:00,4.283267326732672
2020-08-30 03:00:00,4.634466571834992
2020-08-30 04:00:00,3.7279600570613405
2020-08-30 05:00:00,4.511552706552709
2020-08-30 06:00:00,4.182402877697841
2020-08-30 07:00:00,4.421174785100288
2020-08-30 08:00:00,4.905410071942445
2020-08-30 09:00:00,5.290057061340939
2020-08-30 10:00:00,5.235959595959596
2020-08-30 11:00:00,4.861507823613087
2020-08-30 12:00:00,4.466733238231098
2020-08-30 13:00:00,4.6684935437589665
2020-08-30 14:00:00,4.477568740955135
2020-08-30 15:00:00,4.538162393162393
2020-08-30 16:00:00,4.412942008486563
2020-08-30 17:00:00,4.3357752489331425
2020-08-30 18:00:00,4.486039886039888
2020-08-30 19:00:00,4.326143884892087
2020-08-30 20:00:00,4.353314203730272
2020-08-30 21:00:00,4.471042857142859
2020-08-30 22:00:00,4.225128571428573
2020-08-30 23:00:00,4.271042857142858
