time,ExtCondensTurbineOP.steam_flow_in_x,ExtCondensTurbineOP.steam_flow_in_y,ExtCondensTurbineOP.steam_flow_side_x,ExtCondensTurbineOP.steam_flow_side_y,ExtCondensTurbineOP.electricity_generation_x,ExtCondensTurbineOP.electricity_generation_y,SteamPipelineOP.coal_consumption_hour,SteamPipelineOP.electricity_power_ext,SteamPipelineOP.electricity_price_ext,ExtCondensTurbineOP.hp_steam_machine_opt_array_x,ExtCondensTurbineOP.hp_steam_machine_opt_array_y,ExtCondensTurbineOP.lp_steam_machine_opt_array_x,ExtCondensTurbineOP.lp_steam_machine_opt_array_y,ExtCondensTurbineOP.electricity_machine_opt_array_x,ExtCondensTurbineOP.electricity_machine_opt_array_y
2020-12-01 23:57:00,72.65666666666667,74.51916666666666,31.32166666666667,28.091666666666665,9.896666666666667,10.922500000000001,22.667596000000003,-0.7975,0.54253871681,70.0000000000218,70.00000000003388,34.056363636359954,24.11079830216889,8.786756363640453,8.30686516264337
2020-12-01 23:58:00,73.1625,74.03636363636363,32.28083333333334,27.473636363636366,9.889166666666666,10.89818181818182,22.570967999999993,-0.528,0.397,70.0000000000218,70.00000000003388,34.056363636359954,24.11079830216889,8.786756363640453,8.30686516264337
2020-12-01 23:59:00,73.50666666666667,74.685,32.91416666666666,29.923333333333332,9.87,10.755,22.59929,-0.6050000000000001,0.28351216814,69.99999999999903,80.99999999999795,32.321818181815054,28.509648721253935,9.019412727272826,11.746479047549723
2020-12-02 00:00:00,73.005,73.52666666666666,31.215833333333332,29.772500000000004,9.9725,10.418333333333333,22.377712,-0.6050000000000001,0.28351216814,69.99999999999903,80.99999999999795,32.321818181815054,28.509648721253935,9.019412727272826,11.746479047549723
2020-12-02 00:01:00,73.25166666666667,71.81166666666665,30.416666666666668,29.215833333333332,10.110000000000001,10.104166666666666,22.228605,0.0,0.28351216814,69.99999999999903,80.99999999999795,32.321818181815054,28.509648721253935,9.019412727272826,11.746479047549723
2020-12-02 00:02:00,73.0725,71.63416666666666,30.150833333333335,30.0575,10.054166666666665,9.955833333333333,22.499746500000004,-0.165,0.28351216814,69.99999999999903,80.99999999999795,32.321818181815054,28.509648721253935,9.019412727272826,11.746479047549723
2020-12-02 00:03:00,72.41083333333334,74.22083333333333,29.34166666666667,33.16916666666666,9.9575,10.076666666666666,22.224439999999998,-0.45,0.28351216814,69.99999999999903,80.99999999999795,32.321818181815054,28.509648721253935,9.019412727272826,11.746479047549723
2020-12-02 00:04:00,71.95833333333333,73.13166666666667,29.767500000000002,33.05833333333333,9.796666666666665,9.83,22.284415999999997,0.24750000000000003,0.28351216814,70.00000000003617,70.00000000001863,31.150833333325902,32.172634751757656,9.108124166673555,9.118762898941208
2020-12-02 00:05:00,71.925,72.76833333333333,29.389166666666664,33.03333333333334,9.769166666666665,9.708333333333334,22.211112,0.0825,0.28351216814,70.00000000003617,70.00000000001863,31.150833333325902,32.172634751757656,9.108124166673555,9.118762898941208
2020-12-02 00:06:00,71.32500000000002,72.47166666666666,28.977500000000003,32.802499999999995,9.644166666666669,9.6275,21.504728,0.5225000000000001,0.28351216814,70.00000000003617,70.00000000001863,31.150833333325902,32.172634751757656,9.108124166673555,9.118762898941208
