,BackPresTurbineOP.steam_flow_in,BackPresTurbineOP.steam_pressure_in,BackPresTurbineOP.steam_temperature_in,BackPresTurbineOP.electricity_generation,BackPresTurbineOP.steam_pressure_out,BackPresTurbineOP.steam_temperature_out
2020-09-04 03:59:00,28.80111111111111,3.0199999999999996,431.4277777777778,0.9422222222222223,0.7522222222222221,339.3311111111111
2020-09-04 04:00:00,28.673636363636362,3.016363636363636,431.10181818181815,0.9354545454545454,0.741818181818182,339.3781818181819
2020-09-04 04:01:00,28.177500000000006,3.005833333333333,430.89500000000004,0.9008333333333334,0.7400000000000001,339.15666666666664
2020-09-04 04:02:00,28.080000000000002,3.018333333333333,430.9116666666668,0.8983333333333334,0.7400000000000001,339.27000000000004
2020-09-04 04:03:00,27.776363636363634,3.022727272727273,431.4163636363637,0.8745454545454545,0.7400000000000001,339.4145454545455
2020-09-04 04:04:00,27.09454545454545,3.075454545454545,432.3709090909091,0.84,0.7309090909090912,339.7109090909091
2020-09-04 04:05:00,26.071818181818177,3.0927272727272723,433.409090909091,0.7790909090909092,0.7236363636363635,340.4054545454546
2020-09-04 04:06:00,26.620833333333337,3.091666666666667,434.25833333333327,0.8216666666666668,0.7199999999999999,341.0816666666666
2020-09-04 04:07:00,26.846999999999998,3.1160000000000005,434.9579999999999,0.85,0.7199999999999999,341.29499999999996
2020-09-04 04:08:00,26.24818181818182,3.114545454545455,435.49,0.8054545454545455,0.7199999999999999,341.46181818181816
2020-09-04 04:09:00,26.638181818181817,3.135454545454545,435.9527272727273,0.84,0.7199999999999999,341.8045454545455
2020-09-04 04:10:00,26.2,3.125833333333333,436.0883333333333,0.8116666666666669,0.7199999999999999,341.9983333333333
2020-09-04 04:11:00,26.20909090909091,3.130909090909091,436.0981818181818,0.8227272727272728,0.71,342.14181818181817
2020-09-04 04:12:00,26.182727272727277,3.127272727272727,435.84363636363634,0.8272727272727274,0.7036363636363637,342.1881818181818
2020-09-04 04:13:00,26.002,3.1350000000000002,435.65999999999997,0.826,0.6950000000000002,341.853
2020-09-04 04:14:00,25.261818181818185,3.1181818181818177,435.5709090909091,0.7790909090909093,0.6900000000000003,341.8
2020-09-04 04:15:00,26.102500000000003,3.088333333333333,435.81333333333333,0.8366666666666666,0.6849999999999999,341.8566666666666
2020-09-04 04:16:00,26.46083333333333,3.0491666666666664,436.0133333333333,0.8624999999999999,0.6799999999999998,341.59
2020-09-04 04:17:00,26.645,3.02,436.2966666666666,0.8725,0.6799999999999998,341.23499999999996
2020-09-04 04:18:00,27.06833333333333,2.9925,436.30499999999984,0.895,0.6799999999999998,340.86416666666656
2020-09-04 04:19:00,26.769,3.0229999999999997,436.349,0.8710000000000001,0.6799999999999999,340.53999999999996
2020-09-04 04:20:00,26.473636363636366,3.024545454545455,436.4027272727273,0.8472727272727272,0.6799999999999998,340.5718181818182
2020-09-04 04:21:00,25.993000000000002,3.033,436.88,0.818,0.6799999999999999,340.842
2020-09-04 04:22:00,25.51090909090909,3.0509090909090903,437.2518181818181,0.7900000000000001,0.679090909090909,341.3909090909091
2020-09-04 04:23:00,25.19000000000001,3.0508333333333333,437.36999999999995,0.7708333333333331,0.67,341.81
2020-09-04 04:24:00,26.266666666666666,3.0388888888888888,436.3766666666666,0.8455555555555556,0.6788888888888889,341.92777777777775
2020-09-04 04:25:00,25.814999999999998,3.06,435.16399999999993,0.812,0.6799999999999999,341.43499999999995
2020-09-04 04:26:00,25.24,3.085454545454546,434.38999999999993,0.7790909090909092,0.6799999999999998,341.29999999999995
2020-09-04 04:27:00,26.139999999999997,3.061666666666666,434.01416666666665,0.8366666666666666,0.6825,341.21999999999997
2020-09-04 04:28:00,26.448333333333334,3.059999999999999,434.0058333333333,0.85,0.6900000000000003,340.83916666666664
2020-09-04 04:29:00,26.701666666666664,3.096666666666667,434.03833333333336,0.8766666666666665,0.6900000000000003,340.51
2020-09-04 04:30:00,25.959166666666665,3.1266666666666665,434.2483333333333,0.8225000000000001,0.6900000000000003,340.2333333333333
2020-09-04 04:31:00,25.6975,3.1183333333333336,434.7816666666666,0.8033333333333333,0.6933333333333335,340.47749999999996
2020-09-04 04:32:00,26.354000000000003,3.1420000000000003,435.601,0.8450000000000001,0.7000000000000001,340.691
2020-09-04 04:33:00,25.69181818181819,3.159090909090909,436.7372727272727,0.8009090909090909,0.7000000000000001,341.1263636363636
2020-09-04 04:34:00,26.010833333333327,3.1449999999999996,438.24916666666667,0.82,0.7041666666666667,341.87083333333334
2020-09-04 04:35:00,25.682727272727266,3.1599999999999997,439.9445454545455,0.8018181818181819,0.71,342.5554545454546
2020-09-04 04:36:00,26.21454545454545,3.1563636363636363,440.9718181818182,0.8327272727272728,0.71,343.2709090909091
2020-09-04 04:37:00,26.163636363636364,3.1563636363636363,441.5663636363637,0.8281818181818182,0.71,343.7763636363636
2020-09-04 04:38:00,25.945555555555558,3.18,441.60777777777776,0.8211111111111111,0.71,344.27111111111117
2020-09-04 04:39:00,25.94181818181818,3.151818181818182,441.4027272727272,0.8163636363636363,0.71,344.85181818181826
