,SteamPipelineOP.electricity_power_ext,SteamPipelineOP.electricity_price_ext
2020-09-01 18:16:00,-0.77,0.4486
2020-09-01 18:17:00,-0.78,0.4486
2020-09-01 18:18:00,-0.3575,0.4486
2020-09-01 18:19:00,-0.6325000000000001,0.4486
2020-09-01 18:20:00,-0.66,0.4486
2020-09-01 18:21:00,-0.385,0.61306875
2020-09-01 18:22:00,-0.385,0.4486
2020-09-01 18:23:00,-0.33,0.4486
2020-09-01 18:24:00,-0.49500000000000005,0.61306875
2020-09-01 18:25:00,9.25185853854297e-18,0.61306875
2020-09-01 18:26:00,0.22,0.61306875
2020-09-01 18:27:00,0.24750000000000003,0.4486
2020-09-01 18:28:00,0.0,0.4486
2020-09-01 18:29:00,-0.55,0.61306875
2020-09-01 18:30:00,-0.1375,0.4486
2020-09-01 18:31:00,-0.264,0.4486
2020-09-01 18:32:00,-0.0825,0.4486
2020-09-01 18:33:00,-0.33,0.4486
2020-09-01 18:34:00,-0.3575,0.4486
2020-09-01 18:35:00,-0.3575,0.4486
2020-09-01 18:36:00,-0.6050000000000001,0.4486
2020-09-01 18:37:00,-0.44,0.4486
2020-09-01 18:38:00,-0.41250000000000003,0.61306875
2020-09-01 18:39:00,-0.45,0.4486
2020-09-01 18:40:00,0.05499999999999999,0.4486
2020-09-01 18:41:00,-0.39,0.61306875
2020-09-01 18:42:00,-0.385,0.4486
2020-09-01 18:43:00,-0.13750000000000004,0.4486
2020-09-01 18:44:00,-0.39,0.61306875
2020-09-01 18:45:00,0.055,0.4486
2020-09-01 18:46:00,-0.42,0.61306875
2020-09-01 18:47:00,-0.13749999999999998,0.4486
2020-09-01 18:48:00,0.08249999999999998,0.61306875
2020-09-01 18:49:00,-0.275,0.4486
2020-09-01 18:50:00,0.1925,0.61306875
2020-09-01 18:51:00,-0.33,0.61306875
2020-09-01 18:52:00,-0.165,0.4486
2020-09-01 18:53:00,0.24750000000000003,0.61306875
2020-09-01 18:54:00,-0.029999999999999992,0.61306875
2020-09-01 18:55:00,-0.275,0.4486
2020-09-01 18:56:00,-0.0825,0.61306875
2020-09-01 18:57:00,0.06000000000000001,0.61306875
2020-09-01 18:58:00,0.22,0.99356875
2020-09-01 18:59:00,0.27,0.99356875
2020-09-01 19:00:00,0.24750000000000003,0.99356875
2020-09-01 19:01:00,0.030000000000000002,0.99356875
2020-09-01 19:02:00,0.0,0.99356875
2020-09-01 19:03:00,0.275,0.99356875
2020-09-01 19:04:00,0.0,0.99356875
2020-09-01 19:05:00,0.030000000000000002,0.99356875
2020-09-01 19:06:00,0.11,0.99356875
2020-09-01 19:07:00,0.0,0.99356875
2020-09-01 19:08:00,0.055,0.99356875
2020-09-01 19:09:00,0.030000000000000002,0.99356875
2020-09-01 19:10:00,0.0,0.99356875
2020-09-01 19:11:00,0.0825,0.99356875
2020-09-01 19:12:00,0.0825,0.99356875
2020-09-01 19:13:00,0.09,0.99356875
2020-09-01 19:14:00,0.18,0.99356875
2020-09-01 19:15:00,0.33,0.99356875
2020-09-01 19:16:00,0.198,0.99356875
2020-09-01 19:17:00,0.24750000000000003,0.99356875
2020-09-01 19:18:00,0.30250000000000005,0.99356875
2020-09-01 19:19:00,0.30000000000000004,0.99356875
2020-09-01 19:20:00,0.30000000000000004,0.99356875
2020-09-01 19:21:00,0.54,0.99356875
2020-09-01 19:22:00,0.24750000000000003,0.99356875
2020-09-01 19:23:00,0.1925,0.99356875
2020-09-01 19:24:00,0.275,0.99356875
2020-09-01 19:25:00,0.12000000000000001,0.99356875
2020-09-01 19:26:00,0.3575,0.99356875
2020-09-01 19:27:00,0.36000000000000004,0.99356875
2020-09-01 19:28:00,0.30250000000000005,0.99356875
2020-09-01 19:29:00,0.385,0.99356875
2020-09-01 19:30:00,0.33,0.99356875
2020-09-01 19:31:00,0.30000000000000004,0.99356875
2020-09-01 19:32:00,0.6930000000000001,0.99356875
2020-09-01 19:33:00,0.30250000000000005,0.99356875
2020-09-01 19:34:00,0.7425,0.99356875
2020-09-01 19:35:00,0.6325000000000001,0.99356875
2020-09-01 19:36:00,0.33,0.99356875
2020-09-01 19:37:00,0.6875,0.99356875
2020-09-01 19:38:00,0.41250000000000003,0.99356875
2020-09-01 19:39:00,0.6050000000000001,0.99356875
2020-09-01 19:40:00,0.66,0.99356875
2020-09-01 19:41:00,0.18000000000000002,0.99356875
2020-09-01 19:42:00,0.77,0.99356875
2020-09-01 19:43:00,0.41250000000000003,0.99356875
2020-09-01 19:44:00,0.3575,0.99356875
2020-09-01 19:45:00,0.264,0.99356875
2020-09-01 19:46:00,0.36,0.99356875
2020-09-01 19:47:00,0.84,0.99356875
2020-09-01 19:48:00,0.22,0.99356875
2020-09-01 19:49:00,0.7590000000000001,0.99356875
2020-09-01 19:50:00,0.3575,0.99356875
2020-09-01 19:51:00,0.41250000000000003,0.99356875
2020-09-01 19:52:00,0.3575,0.99356875
2020-09-01 19:53:00,0.30250000000000005,0.99356875
2020-09-01 19:54:00,0.36000000000000004,0.99356875
2020-09-01 19:55:00,0.33,0.99356875
2020-09-01 19:56:00,0.33,0.99356875
2020-09-01 19:57:00,0.5940000000000001,0.99356875
2020-09-01 19:58:00,0.7260000000000001,0.99356875
2020-09-01 19:59:00,1.1825,0.99356875
2020-09-01 20:00:00,1.6225000000000003,0.99356875
2020-09-01 20:01:00,1.43,0.99356875
2020-09-01 20:02:00,1.5125,0.99356875
2020-09-01 20:03:00,1.6225000000000003,0.99356875
2020-09-01 20:04:00,1.5510000000000002,0.99356875
2020-09-01 20:05:00,1.0175,0.99356875
2020-09-01 20:06:00,0.9600000000000001,0.99356875
2020-09-01 20:07:00,1.4700000000000002,0.99356875
2020-09-01 20:08:00,1.584,0.99356875
2020-09-01 20:09:00,0.9900000000000001,0.99356875
2020-09-01 20:10:00,1.2925000000000002,0.99356875
2020-09-01 20:11:00,1.6133333333333335,0.99356875
2020-09-01 20:12:00,1.54,0.99356875
2020-09-01 20:13:00,1.6499999999999997,0.99356875
2020-09-01 20:14:00,1.32,0.99356875
2020-09-01 20:15:00,1.32,0.99356875
2020-09-01 20:16:00,1.3800000000000001,0.99356875
2020-09-01 20:17:00,1.35,0.99356875
2020-09-01 20:18:00,1.32,0.99356875
2020-09-01 20:19:00,1.1400000000000001,0.99356875
2020-09-01 20:20:00,1.2000000000000002,0.99356875
2020-09-01 20:21:00,1.2375,0.99356875
2020-09-01 20:22:00,1.2650000000000001,0.99356875
2020-09-01 20:23:00,1.0725,0.99356875
2020-09-01 20:24:00,1.08,0.99356875
2020-09-01 20:25:00,1.0175,0.99356875
2020-09-01 20:26:00,1.2650000000000001,0.99356875
2020-09-01 20:27:00,1.2375,0.99356875
2020-09-01 20:28:00,1.02,0.99356875
2020-09-01 20:29:00,1.375,0.99356875
2020-09-01 20:30:00,1.0175,0.99356875
2020-09-01 20:31:00,1.0175,0.99356875
2020-09-01 20:32:00,1.0725,0.99356875
2020-09-01 20:33:00,1.1400000000000001,0.99356875
2020-09-01 20:34:00,1.2650000000000001,0.99356875
2020-09-01 20:35:00,1.4025,0.99356875
2020-09-01 20:36:00,1.221,0.99356875
2020-09-01 20:37:00,1.485,0.99356875
2020-09-01 20:38:00,1.5125000000000002,0.99356875
2020-09-01 20:39:00,1.9799999999999998,0.99356875
2020-09-01 20:40:00,1.8149999999999997,0.99356875
2020-09-01 20:41:00,1.2925000000000002,0.99356875
2020-09-01 20:42:00,1.6224999999999998,0.99356875
2020-09-01 20:43:00,1.7325,0.99356875
2020-09-01 20:44:00,1.4025,0.99356875
2020-09-01 20:45:00,1.4400000000000002,0.99356875
2020-09-01 20:46:00,2.3099999999999996,0.99356875
2020-09-01 20:47:00,2.2549999999999994,0.99356875
2020-09-01 20:48:00,1.9200000000000002,0.99356875
2020-09-01 20:49:00,1.8425,0.99356875
2020-09-01 20:50:00,1.54,0.99356875
2020-09-01 20:51:00,2.3099999999999996,0.99356875
2020-09-01 20:52:00,1.9799999999999998,0.99356875
2020-09-01 20:53:00,1.2925000000000002,0.99356875
2020-09-01 20:54:00,1.7874999999999999,0.99356875
2020-09-01 20:55:00,2.0625,0.99356875
2020-09-01 20:56:00,1.595,0.99356875
2020-09-01 20:57:00,2.42,0.99356875
2020-09-01 20:58:00,2.0625000000000004,0.99356875
2020-09-01 20:59:00,2.3099999999999996,0.99356875
2020-09-01 21:00:00,2.3374999999999995,0.99356875
2020-09-01 21:01:00,2.3099999999999996,0.99356875
2020-09-01 21:02:00,2.3099999999999996,0.99356875
2020-09-01 21:03:00,2.255,0.99356875
2020-09-01 21:04:00,2.07,0.99356875
2020-09-01 21:05:00,1.59,0.99356875
2020-09-01 21:06:00,2.07,0.99356875
2020-09-01 21:07:00,1.584,0.99356875
2020-09-01 21:08:00,1.32,0.99356875
2020-09-01 21:09:00,1.6500000000000001,0.99356875
2020-09-01 21:10:00,1.6775,0.99356875
2020-09-01 21:11:00,1.6775,0.99356875
2020-09-01 21:12:00,1.7875000000000003,0.99356875
2020-09-01 21:13:00,1.65,0.99356875
2020-09-01 21:14:00,2.1999999999999997,0.99356875
2020-09-01 21:15:00,2.2549999999999994,0.99356875
2020-09-01 21:16:00,2.1725,0.99356875
2020-09-01 21:17:00,1.8975,0.99356875
2020-09-01 21:18:00,1.87,0.99356875
2020-09-01 21:19:00,1.9249999999999998,0.99356875
2020-09-01 21:20:00,2.28,0.99356875
2020-09-01 21:21:00,2.0999999999999996,0.99356875
2020-09-01 21:22:00,2.0075,0.99356875
2020-09-01 21:23:00,2.3099999999999996,0.99356875
2020-09-01 21:24:00,2.3099999999999996,0.99356875
2020-09-01 21:25:00,2.3649999999999998,0.99356875
2020-09-01 21:26:00,2.3924999999999996,0.99356875
2020-09-01 21:27:00,2.2199999999999998,0.99356875
2020-09-01 21:28:00,2.19,0.99356875
2020-09-01 21:29:00,2.4749999999999996,0.99356875
2020-09-01 21:30:00,2.0899999999999994,0.99356875
2020-09-01 21:31:00,1.8975,0.99356875
2020-09-01 21:32:00,2.0625,0.99356875
2020-09-01 21:33:00,1.6775,0.99356875
2020-09-01 21:34:00,2.2824999999999998,0.99356875
2020-09-01 21:35:00,1.9249999999999998,0.99356875
2020-09-01 21:36:00,1.7874999999999999,0.99356875
2020-09-01 21:37:00,2.2824999999999998,0.99356875
2020-09-01 21:38:00,2.255,0.99356875
2020-09-01 21:39:00,2.126666666666667,0.99356875
2020-09-01 21:40:00,2.1725,0.99356875
2020-09-01 21:41:00,2.255,0.99356875
2020-09-01 21:42:00,2.343,0.99356875
2020-09-01 21:43:00,2.255,0.99356875
2020-09-01 21:44:00,1.8975,0.99356875
2020-09-01 21:45:00,2.1174999999999997,0.99356875
2020-09-01 21:46:00,2.3099999999999996,0.99356875
2020-09-01 21:47:00,2.3099999999999996,0.99356875
2020-09-01 21:48:00,2.541,0.99356875
2020-09-01 21:49:00,2.4199999999999995,0.99356875
2020-09-01 21:50:00,2.695,0.99356875
2020-09-01 21:51:00,2.55,0.99356875
2020-09-01 21:52:00,2.3375,0.99356875
2020-09-01 21:53:00,3.1075,0.99356875
2020-09-01 21:54:00,3.2724999999999995,0.99356875
2020-09-01 21:55:00,3.3275,0.99356875
2020-09-01 21:56:00,3.0524999999999998,0.99356875
2020-09-01 21:57:00,2.3399999999999994,0.99356875
2020-09-01 21:58:00,2.4474999999999993,0.61306875
2020-09-01 21:59:00,2.1175,0.61306875
2020-09-01 22:00:00,1.6500000000000001,0.61306875
2020-09-01 22:01:00,1.9799999999999998,0.61306875
2020-09-01 22:02:00,1.7599999999999998,0.61306875
2020-09-01 22:03:00,1.0175,0.61306875
2020-09-01 22:04:00,1.5949999999999998,0.61306875
2020-09-01 22:05:00,1.02,0.61306875
2020-09-01 22:06:00,0.9900000000000001,0.61306875
2020-09-01 22:07:00,1.3475000000000001,0.61306875
2020-09-01 22:08:00,0.9900000000000001,0.61306875
2020-09-01 22:09:00,1.375,0.61306875
2020-09-01 22:10:00,1.32,0.61306875
2020-09-01 22:11:00,1.8333333333333333,0.61306875
2020-09-01 22:12:00,1.05,0.61306875
2020-09-01 22:13:00,0.87,0.61306875
2020-09-01 22:14:00,1.05,0.61306875
2020-09-01 22:15:00,0.93,0.61306875
2020-09-01 22:16:00,2.0349999999999997,0.61306875
2020-09-01 22:17:00,1.1275000000000002,0.61306875
2020-09-01 22:18:00,1.3475000000000001,0.61306875
2020-09-01 22:19:00,1.7049999999999998,0.61306875
2020-09-01 22:20:00,1.4575000000000002,0.61306875
2020-09-01 22:21:00,1.1400000000000001,0.61306875
2020-09-01 22:22:00,1.2100000000000002,0.61306875
2020-09-01 22:23:00,2.3099999999999996,0.61306875
2020-09-01 22:24:00,1.6799999999999997,0.61306875
2020-09-01 22:25:00,1.4100000000000001,0.61306875
2020-09-01 22:26:00,1.7599999999999998,0.61306875
2020-09-01 22:27:00,1.3800000000000001,0.61306875
2020-09-01 22:28:00,1.1400000000000001,0.61306875
2020-09-01 22:29:00,0.81,0.61306875
2020-09-01 22:30:00,0.5940000000000001,0.61306875
2020-09-01 22:31:00,0.7425,0.61306875
2020-09-01 22:32:00,0.36000000000000004,0.61306875
2020-09-01 22:33:00,0.9625,0.61306875
2020-09-01 22:34:00,0.39,0.61306875
2020-09-01 22:35:00,0.30250000000000005,0.61306875
2020-09-01 22:36:00,0.5700000000000001,0.61306875
2020-09-01 22:37:00,0.66,0.61306875
2020-09-01 22:38:00,0.24000000000000002,0.61306875
2020-09-01 22:39:00,0.3575,0.61306875
2020-09-01 22:40:00,0.41250000000000003,0.61306875
2020-09-01 22:41:00,0.30000000000000004,0.61306875
2020-09-01 22:42:00,0.22,0.61306875
2020-09-01 22:43:00,0.165,0.61306875
2020-09-01 22:44:00,0.0275,0.61306875
2020-09-01 22:45:00,-0.07333333333333333,0.61306875
2020-09-01 22:46:00,0.0275,0.61306875
2020-09-01 22:47:00,-0.12000000000000001,0.61306875
2020-09-01 22:48:00,0.055,0.61306875
2020-09-01 22:49:00,-0.055,0.61306875
2020-09-01 22:50:00,0.055,0.61306875
2020-09-01 22:51:00,0.231,0.61306875
2020-09-01 22:52:00,0.33,0.61306875
2020-09-01 22:53:00,0.36,0.61306875
2020-09-01 22:54:00,0.3575,0.61306875
2020-09-01 22:55:00,0.030000000000000002,0.4486
2020-09-01 22:56:00,-0.033,0.4486
2020-09-01 22:57:00,-0.30250000000000005,0.4486
2020-09-01 22:58:00,-0.51,0.4486
2020-09-01 22:59:00,-0.198,0.4486
2020-09-01 23:00:00,-0.6325000000000001,0.4486
2020-09-01 23:01:00,-1.2100000000000002,0.4486
2020-09-01 23:02:00,-1.375,0.4486
2020-09-01 23:03:00,-0.935,0.4486
2020-09-01 23:04:00,-0.935,0.4486
2020-09-01 23:05:00,-0.77,0.4486
2020-09-01 23:06:00,-0.66,0.4486
2020-09-01 23:07:00,-0.66,0.4486
2020-09-01 23:08:00,-0.5775,0.4486
2020-09-01 23:09:00,-0.4675,0.4486
2020-09-01 23:10:00,-0.3575,0.4486
2020-09-01 23:11:00,-0.66,0.4486
2020-09-01 23:12:00,-0.66,0.4486
2020-09-01 23:13:00,-0.66,0.4486
2020-09-01 23:14:00,-0.63,0.4486
2020-09-01 23:15:00,-0.5940000000000001,0.4486
2020-09-01 23:16:00,-0.6875,0.4486
2020-09-01 23:17:00,-0.49500000000000005,0.4486
2020-09-01 23:18:00,-0.24750000000000003,0.4486
2020-09-01 23:19:00,-0.45,0.61306875
2020-09-01 23:20:00,-0.027499999999999993,0.61306875
2020-09-01 23:21:00,0.3575,0.61306875
2020-09-01 23:22:00,0.33,0.61306875
2020-09-01 23:23:00,0.4675,0.61306875
2020-09-01 23:24:00,0.33,0.61306875
2020-09-01 23:25:00,0.33,0.61306875
2020-09-01 23:26:00,0.33,0.61306875
2020-09-01 23:27:00,0.385,0.61306875
2020-09-01 23:28:00,0.33,0.61306875
2020-09-01 23:29:00,0.24000000000000002,0.61306875
2020-09-01 23:30:00,0.33,0.61306875
2020-09-01 23:31:00,0.33,0.61306875
2020-09-01 23:32:00,0.27,0.61306875
2020-09-01 23:33:00,0.22,0.61306875
2020-09-01 23:34:00,0.275,0.61306875
2020-09-01 23:35:00,0.30000000000000004,0.61306875
2020-09-01 23:36:00,0.15000000000000002,0.4486
2020-09-01 23:37:00,-0.08250000000000002,0.61306875
2020-09-01 23:38:00,0.11000000000000003,0.61306875
2020-09-01 23:39:00,0.33,0.61306875
2020-09-01 23:40:00,0.33,0.61306875
2020-09-01 23:41:00,0.33,0.61306875
2020-09-01 23:42:00,0.30250000000000005,0.61306875
2020-09-01 23:43:00,0.33,0.61306875
2020-09-01 23:44:00,0.33,0.61306875
2020-09-01 23:45:00,0.33,0.61306875
2020-09-01 23:46:00,0.21,0.61306875
2020-09-01 23:47:00,0.30250000000000005,0.4486
2020-09-01 23:48:00,0.41250000000000003,0.61306875
2020-09-01 23:49:00,0.09000000000000002,0.4486
2020-09-01 23:50:00,-0.21000000000000005,0.4486
2020-09-01 23:51:00,-0.66,0.4486
2020-09-01 23:52:00,-0.66,0.4486
2020-09-01 23:53:00,-0.66,0.4486
2020-09-01 23:54:00,-0.6325000000000001,0.4486
2020-09-01 23:55:00,-0.5700000000000001,0.4486
2020-09-01 23:56:00,-0.51,0.4486
2020-09-01 23:57:00,-0.6050000000000001,0.4486
2020-09-01 23:58:00,-0.41250000000000003,0.32036875
2020-09-01 23:59:00,-0.24000000000000002,0.4486
