,CFBoilerOP.hp_steam_boiler_opt
2020-08-14 07:00:00,70.0
2020-08-14 07:08:00,70.0
2020-08-14 07:16:00,70.0
2020-08-14 07:24:00,70.0
2020-08-14 07:32:00,70.0
2020-08-14 07:40:00,70.0
2020-08-14 07:48:00,70.0
2020-08-14 07:56:00,70.0
2020-08-14 08:04:00,76.6
2020-08-14 08:12:00,79.15999999999603
2020-08-14 08:20:00,76.7
2020-08-14 08:28:00,79.5
2020-08-14 08:36:00,72.96000059606516
2020-08-14 08:44:00,78.4099999999974
2020-08-14 08:52:00,78.5
2020-08-14 09:00:00,77.19999999977887
2020-08-14 09:08:00,76.32000000010247
2020-08-14 09:16:00,70.97556904418688
2020-08-14 09:24:00,80.0
2020-08-14 09:32:00,80.0
2020-08-14 09:40:00,70.65999999960421
2020-08-14 09:48:00,76.68000000000096
2020-08-14 09:56:00,75.3
2020-08-14 10:12:00,78.0
2020-08-14 10:20:00,75.2
2020-08-14 10:28:00,76.8
2020-08-14 10:29:00,77.4
2020-08-14 10:37:00,79.2
2020-08-14 10:45:00,76.58355654196609
2020-08-14 10:53:00,73.33999999989021
2020-08-14 11:01:00,72.88113626343346
2020-08-14 11:09:00,78.6
2020-08-14 11:17:00,77.8
2020-08-14 11:25:00,76.33333333333333
2020-08-14 11:33:00,74.19625706221485
2020-08-14 11:41:00,76.82244350272117
2020-08-14 11:49:00,75.2
2020-08-14 11:57:00,76.506666666565
2020-08-14 12:05:00,78.67857344633549
2020-08-14 12:13:00,78.30000000000001
2020-08-14 12:21:00,70.0
2020-08-14 12:29:00,70.0
2020-08-14 12:37:00,76.5
2020-08-14 12:45:00,76.1066666666573
2020-08-14 12:53:00,78.90999999999855
2020-08-14 13:01:00,76.73333333333333
2020-08-14 13:09:00,80.0
2020-08-14 13:17:00,70.0
2020-08-14 13:25:00,70.0
2020-08-14 13:33:00,80.0
2020-08-14 13:41:00,70.4499999999782
2020-08-14 13:49:00,70.0
2020-08-14 13:57:00,80.0
2020-08-14 14:05:00,78.3800748297979
2020-08-14 14:13:00,70.1700000000011
2020-08-14 14:21:00,78.0
2020-08-14 14:29:00,79.57666666667986
2020-08-14 14:37:00,79.48000000001588
2020-08-14 14:45:00,79.49281437098038
2020-08-14 14:53:00,79.5562043792493
2020-08-14 15:01:00,76.57999999999375
2020-08-14 15:09:00,77.74000000001081
2020-08-14 15:17:00,76.7
2020-08-14 15:25:00,74.9
2020-08-14 15:33:00,76.9800000000206
2020-08-14 15:41:00,70.74999999999419
2020-08-14 15:49:00,79.52666666666182
2020-08-14 15:57:00,78.97999999997356
2020-08-14 16:05:00,78.80000000000383
2020-08-14 16:13:00,80.0
2020-08-14 16:21:00,79.47277083461881
2020-08-14 16:29:00,79.7
2020-08-14 16:37:00,77.1
2020-08-14 16:45:00,77.1
2020-08-14 16:53:00,77.1
2020-08-14 17:01:00,77.5
2020-08-14 17:09:00,70.28067557366617
2020-08-14 17:17:00,80.0
2020-08-14 17:25:00,80.0
2020-08-14 17:33:00,79.50523408626242
2020-08-14 17:41:00,70.13333333334218
2020-08-14 17:49:00,77.89999999999999
2020-08-14 17:57:00,78.13333333333334
2020-08-14 18:05:00,74.16666666666667
2020-08-14 18:13:00,77.28999999999233
2020-08-14 18:21:00,79.88666666665425
2020-08-14 18:29:00,73.17000000000519
2020-08-14 18:37:00,78.34999999999708
2020-08-14 18:45:00,77.54333333337586
2020-08-14 18:53:00,80.0
2020-08-14 19:01:00,79.3
2020-08-14 19:09:00,78.75000000023226
2020-08-14 19:17:00,80.0
2020-08-14 19:25:00,80.0
2020-08-14 19:33:00,80.0
2020-08-14 19:41:00,80.0
2020-08-14 19:49:00,80.0
2020-08-14 19:57:00,80.0
2020-08-14 20:05:00,80.0
2020-08-14 20:13:00,80.0
2020-08-14 20:21:00,80.0
2020-08-14 20:29:00,78.5
2020-08-14 20:37:00,80.0
2020-08-14 20:45:00,80.0
2020-08-14 20:53:00,79.4
2020-08-14 21:01:00,75.11000000012451
2020-08-14 21:09:00,74.36003503255718
2020-08-14 21:17:00,73.10000000014705
2020-08-14 21:25:00,74.52000000001304
2020-08-14 21:33:00,80.0
2020-08-14 21:41:00,79.2
2020-08-14 21:49:00,74.20000000062437
2020-08-14 21:57:00,80.0
2020-08-14 22:05:00,77.3
2020-08-14 22:13:00,77.36000000000666
2020-08-14 22:21:00,78.67666666666761
2020-08-14 22:29:00,80.0
2020-08-14 22:37:00,77.5
2020-08-14 22:45:00,77.17999999999694
2020-08-14 22:53:00,75.3
2020-08-14 23:01:00,76.0
2020-08-14 23:09:00,78.4
2020-08-14 23:17:00,77.8500000000003
2020-08-14 23:25:00,76.93999999999843
2020-08-14 23:33:00,80.0
2020-08-14 23:41:00,78.5
2020-08-14 23:49:00,79.0
2020-08-14 23:57:00,74.1
2020-08-15 00:05:00,70.0
2020-08-15 00:13:00,70.0
2020-08-15 00:21:00,70.0
2020-08-15 00:29:00,68.6000000005113
2020-08-15 00:37:00,67.8
2020-08-15 00:45:00,70.0
2020-08-15 00:53:00,70.0
2020-08-15 01:01:00,70.0
2020-08-15 01:09:00,70.0
2020-08-15 01:17:00,70.0
2020-08-15 01:25:00,70.0
2020-08-15 01:33:00,70.0
2020-08-15 01:41:00,70.0
2020-08-15 01:49:00,70.0
2020-08-15 01:57:00,74.99999999999878
2020-08-15 02:05:00,70.0
2020-08-15 02:13:00,70.0
2020-08-15 02:21:00,70.0
2020-08-15 02:29:00,70.48135593220277
2020-08-15 02:37:00,70.0
2020-08-15 02:45:00,70.0
2020-08-15 02:53:00,70.0
2020-08-15 03:01:00,70.0
2020-08-15 03:09:00,70.0
2020-08-15 03:17:00,70.0
2020-08-15 03:25:00,70.0
2020-08-15 03:33:00,70.0
2020-08-15 03:41:00,70.0
2020-08-15 03:49:00,70.0
2020-08-15 03:57:00,70.0
2020-08-15 04:05:00,70.0
2020-08-15 04:13:00,70.0
2020-08-15 04:21:00,70.0
2020-08-15 04:29:00,70.0
2020-08-15 04:37:00,70.0
2020-08-15 04:45:00,70.0
2020-08-15 04:53:00,70.0
2020-08-15 05:01:00,70.0
2020-08-15 05:09:00,70.0
2020-08-15 05:17:00,70.0
2020-08-15 05:25:00,70.0
2020-08-15 05:33:00,70.0
2020-08-15 05:41:00,70.0
2020-08-15 05:49:00,70.0
2020-08-15 05:57:00,70.0
2020-08-15 06:05:00,70.0
2020-08-15 06:13:00,70.0
2020-08-15 06:21:00,70.0
2020-08-15 06:29:00,70.21807909604449
2020-08-15 06:37:00,70.0
2020-08-15 06:45:00,70.0
2020-08-15 06:53:00,71.4
2020-08-15 07:01:00,71.9
2020-08-15 07:09:00,71.0
2020-08-15 07:17:00,73.1
2020-08-15 07:25:00,70.0
2020-08-15 07:33:00,70.58983050847483
2020-08-15 07:41:00,71.30677966101726
2020-08-15 07:49:00,70.0
2020-08-15 07:57:00,71.361016949152
2020-08-15 08:05:00,74.4
2020-08-15 08:13:00,76.7
2020-08-15 08:21:00,77.71333333332929
2020-08-15 08:29:00,79.15999999999387
2020-08-15 08:37:00,74.3
2020-08-15 08:45:00,76.00833333333333
2020-08-15 08:53:00,76.08000000000041
2020-08-15 09:01:00,78.20000000006783
2020-08-15 09:09:00,76.75999999992652
2020-08-15 09:17:00,75.1
2020-08-15 09:25:00,73.02222222222223
2020-08-15 09:33:00,74.03333333333333
2020-08-15 09:41:00,76.39999999999999
2020-08-15 09:49:00,75.43333333333334
2020-08-15 09:57:00,77.4
2020-08-15 10:05:00,77.7
2020-08-15 10:13:00,75.89999999999999
2020-08-15 10:21:00,73.33333333333333
2020-08-15 10:29:00,76.32999999994774
2020-08-15 10:37:00,76.46333333326079
2020-08-15 10:45:00,76.8
2020-08-15 10:53:00,78.4
2020-08-15 11:01:00,77.9
2020-08-15 11:09:00,77.97000000008356
2020-08-15 11:17:00,77.1
2020-08-15 11:25:00,78.14666666632365
2020-08-15 11:33:00,77.33333333293783
2020-08-15 11:41:00,70.0
2020-08-15 11:49:00,76.42666666638067
2020-08-15 11:57:00,77.33333333292695
2020-08-15 12:05:00,78.33333333333333
2020-08-15 12:13:00,76.86000000000674
2020-08-15 12:21:00,77.56000000000907
2020-08-15 12:29:00,79.44000000000021
2020-08-15 12:37:00,76.5
2020-08-15 12:45:00,76.9
2020-08-15 12:53:00,77.2
2020-08-15 13:01:00,79.3300000000009
2020-08-15 13:09:00,77.1
2020-08-15 13:17:00,78.57999999999392
2020-08-15 13:25:00,78.71999999999984
2020-08-15 13:33:00,78.9200000000009
2020-08-15 13:41:00,77.76666666666667
2020-08-15 13:49:00,76.83000000001357
2020-08-15 13:57:00,78.86999999997957
2020-08-15 14:05:00,80.0
2020-08-15 14:13:00,80.0
2020-08-15 14:21:00,79.7
2020-08-15 14:29:00,80.0
2020-08-15 14:37:00,78.53000000000638
2020-08-15 14:45:00,78.04999999999103
2020-08-15 14:53:00,76.50000000000216
2020-08-15 15:01:00,73.20333333333434
2020-08-15 15:09:00,77.43333333333334
2020-08-15 15:17:00,77.40999999999636
2020-08-15 15:25:00,76.94999999999999
2020-08-15 15:33:00,77.33333333333333
2020-08-15 15:41:00,77.48333333333508
2020-08-15 15:49:00,77.3
2020-08-15 15:57:00,78.03999999998916
2020-08-15 16:05:00,78.2
2020-08-15 16:13:00,77.95999999999347
2020-08-15 16:21:00,77.97333333333516
2020-08-15 16:29:00,79.6366666666578
2020-08-15 16:37:00,79.46691543342808
2020-08-15 16:45:00,78.2699999999895
2020-08-15 16:53:00,77.6033333333344
2020-08-15 17:01:00,77.13333333331981
2020-08-15 17:09:00,70.0
2020-08-15 17:17:00,78.63333333331319
2020-08-15 17:25:00,77.66333333331241
2020-08-15 17:33:00,76.78999999998211
2020-08-15 17:41:00,70.0
2020-08-15 17:49:00,76.74999999999909
2020-08-15 17:57:00,77.14000000000411
2020-08-15 18:05:00,77.5
2020-08-15 18:13:00,77.2799999999998
2020-08-15 18:21:00,76.63999999998894
2020-08-15 18:29:00,77.38166666667598
2020-08-15 18:37:00,77.379999999987
2020-08-15 18:45:00,79.3
2020-08-15 18:53:00,79.5
2020-08-15 19:01:00,79.5
2020-08-15 19:09:00,70.5766666663798
2020-08-15 19:17:00,79.65000000010444
2020-08-15 19:25:00,78.13333333323168
2020-08-15 19:33:00,77.68999999995366
2020-08-15 19:41:00,70.0
2020-08-15 19:49:00,77.42000000005083
2020-08-15 19:57:00,70.0
2020-08-15 20:05:00,80.0
2020-08-15 20:13:00,80.0
2020-08-15 20:21:00,79.40025349160518
2020-08-15 20:29:00,77.66000000003035
2020-08-15 20:37:00,77.12000000014741
2020-08-15 20:45:00,77.21999999991526
2020-08-15 20:53:00,70.0
2020-08-15 21:01:00,70.0
2020-08-15 21:09:00,75.82999999970205
2020-08-15 21:17:00,77.0033333332522
2020-08-15 21:25:00,79.13625954180583
2020-08-15 21:33:00,70.0
2020-08-15 21:41:00,70.0
2020-08-15 21:49:00,70.0
2020-08-15 21:57:00,70.0
2020-08-15 22:05:00,70.0
2020-08-15 22:13:00,78.47999999999547
2020-08-15 22:21:00,70.19999999997482
2020-08-15 22:29:00,70.81000000001407
2020-08-15 22:37:00,77.9
2020-08-15 22:45:00,78.6
2020-08-15 22:53:00,78.14000000000406
2020-08-15 23:01:00,77.5
2020-08-15 23:09:00,76.36999999998993
2020-08-15 23:17:00,70.0
2020-08-15 23:25:00,76.71999999998464
2020-08-15 23:33:00,78.0
2020-08-15 23:41:00,77.86000000000514
2020-08-15 23:49:00,78.3
2020-08-15 23:57:00,77.8
2020-08-16 00:05:00,70.0
2020-08-16 00:13:00,70.0
2020-08-16 00:21:00,70.0
2020-08-16 00:29:00,70.0
2020-08-16 00:37:00,70.0
2020-08-16 00:45:00,70.0
2020-08-16 00:53:00,70.0
2020-08-16 01:01:00,70.0
2020-08-16 01:09:00,70.0
2020-08-16 01:17:00,70.0
2020-08-16 01:25:00,70.0
2020-08-16 01:33:00,70.0
2020-08-16 01:41:00,70.0
2020-08-16 01:49:00,70.0
2020-08-16 01:57:00,70.0
2020-08-16 02:05:00,70.0
2020-08-16 02:13:00,70.0
2020-08-16 02:21:00,70.0
2020-08-16 02:29:00,70.0
2020-08-16 02:37:00,70.0
2020-08-16 02:45:00,70.0
2020-08-16 02:53:00,70.0
2020-08-16 03:01:00,70.0
2020-08-16 03:09:00,70.0
2020-08-16 03:17:00,70.0
2020-08-16 03:25:00,70.0
2020-08-16 03:33:00,70.0
2020-08-16 03:41:00,70.0
2020-08-16 03:49:00,70.0
2020-08-16 03:57:00,70.0
2020-08-16 04:05:00,70.0
2020-08-16 04:13:00,70.0
2020-08-16 04:21:00,70.0
2020-08-16 04:29:00,70.0
2020-08-16 04:37:00,70.0
2020-08-16 04:45:00,70.0
2020-08-16 04:53:00,70.0
2020-08-16 05:01:00,70.0
2020-08-16 05:09:00,70.0
2020-08-16 05:17:00,70.0
2020-08-16 05:25:00,70.0
2020-08-16 05:33:00,70.0
2020-08-16 05:41:00,70.0
2020-08-16 05:49:00,70.0
2020-08-16 05:57:00,70.0
2020-08-16 06:05:00,70.0
2020-08-16 06:13:00,70.0
2020-08-16 06:21:00,70.0
2020-08-16 06:29:00,70.0
2020-08-16 06:37:00,70.0
2020-08-16 06:45:00,70.0
2020-08-16 06:53:00,70.0
2020-08-16 07:01:00,70.0
2020-08-16 07:09:00,70.0
2020-08-16 07:17:00,70.0
2020-08-16 07:25:00,70.0
2020-08-16 07:33:00,70.0
2020-08-16 07:41:00,70.0
2020-08-16 07:49:00,70.0
2020-08-16 07:57:00,70.0
2020-08-16 08:05:00,77.54385593220485
2020-08-16 08:13:00,74.60999999998091
2020-08-16 08:21:00,78.75593220338907
2020-08-16 08:29:00,77.4
2020-08-16 08:37:00,76.5
2020-08-16 08:45:00,73.27333333333763
2020-08-16 08:53:00,74.46666666666668
2020-08-16 09:01:00,80.0
2020-08-16 09:09:00,74.89999999999999
2020-08-16 09:17:00,79.75666666672271
2020-08-16 09:25:00,74.83333333333333
2020-08-16 09:33:00,76.0
2020-08-16 09:41:00,76.86666666666666
2020-08-16 09:49:00,76.26666666666667
2020-08-16 09:57:00,75.7
2020-08-16 10:05:00,75.1
2020-08-16 10:13:00,74.0
2020-08-16 10:21:00,79.02999999995701
2020-08-16 10:29:00,74.9
2020-08-16 10:37:00,78.1
2020-08-16 10:45:00,77.2
2020-08-16 10:53:00,76.3
2020-08-16 11:01:00,75.89999999999999
2020-08-16 11:09:00,75.5
2020-08-16 11:17:00,75.7
2020-08-16 11:25:00,78.13999999981382
2020-08-16 11:33:00,77.85333333319575
2020-08-16 11:41:00,76.76999999997119
2020-08-16 11:49:00,77.2
2020-08-16 11:57:00,79.08999999997963
2020-08-16 12:05:00,70.1199999999943
2020-08-16 12:13:00,70.0
2020-08-16 12:21:00,70.0
2020-08-16 12:29:00,70.0
2020-08-16 12:37:00,70.13999999998568
2020-08-16 12:45:00,78.76000000001217
2020-08-16 12:53:00,70.28000000002163
2020-08-16 13:01:00,71.23000000001306
2020-08-16 13:09:00,70.64000000000269
2020-08-16 13:17:00,70.0
2020-08-16 13:25:00,71.00999999999563
2020-08-16 13:33:00,71.62999999999909
2020-08-16 13:41:00,71.37000000001146
2020-08-16 13:49:00,71.62000000002428
2020-08-16 13:57:00,78.57999999997656
2020-08-16 14:05:00,70.0
2020-08-16 14:13:00,78.45999999997962
2020-08-16 14:21:00,70.0
2020-08-16 14:29:00,70.0
2020-08-16 14:37:00,71.0900000000012
2020-08-16 14:45:00,71.06000000001572
2020-08-16 14:53:00,70.43333333332119
2020-08-16 15:01:00,70.39333333334828
2020-08-16 15:09:00,70.0
2020-08-16 15:17:00,70.0
2020-08-16 15:25:00,70.0
2020-08-16 15:33:00,70.16333333332501
2020-08-16 15:41:00,78.32999999998698
2020-08-16 15:49:00,70.59666666666145
2020-08-16 15:57:00,70.0
2020-08-16 16:05:00,70.58999999999637
2020-08-16 16:13:00,70.0
2020-08-16 16:21:00,78.98000000000764
2020-08-16 16:29:00,76.37000000000296
2020-08-16 16:37:00,70.0
2020-08-16 16:45:00,70.50000000001407
2020-08-16 16:53:00,70.72000000001442
2020-08-16 17:01:00,77.9
2020-08-16 17:09:00,77.2
2020-08-16 17:17:00,76.6
2020-08-16 17:25:00,80.0
2020-08-16 17:33:00,80.0
2020-08-16 17:41:00,79.0400000000028
2020-08-16 17:49:00,79.15000000000057
2020-08-16 17:57:00,70.0
2020-08-16 18:05:00,72.3299999999914
2020-08-16 18:13:00,80.0
2020-08-16 18:21:00,78.05000000000435
2020-08-16 18:29:00,78.1
2020-08-16 18:37:00,71.22999999999413
2020-08-16 18:45:00,77.5900000000034
2020-08-16 18:53:00,77.63999999999946
2020-08-16 19:01:00,77.46666666666667
2020-08-16 19:09:00,76.76666666666667
2020-08-16 19:17:00,70.0
2020-08-16 19:25:00,70.16333333333631
2020-08-16 19:33:00,70.0
2020-08-16 19:41:00,70.0
2020-08-16 19:49:00,70.0
2020-08-16 19:57:00,70.0
2020-08-16 20:05:00,70.0
2020-08-16 20:13:00,70.0
2020-08-16 20:21:00,70.0
2020-08-16 20:29:00,79.63333333333333
2020-08-16 20:37:00,79.50666666638824
2020-08-16 20:45:00,78.16666666666667
2020-08-16 20:53:00,77.91999999994893
2020-08-16 21:01:00,79.19999999992672
2020-08-16 21:09:00,79.0
2020-08-16 21:17:00,76.7300000000086
2020-08-16 21:25:00,71.30999999988873
2020-08-16 21:33:00,78.8
2020-08-16 21:41:00,70.33999999995393
2020-08-16 21:49:00,71.59000000003995
2020-08-16 21:57:00,70.0
2020-08-16 22:05:00,71.29999999999752
2020-08-16 22:13:00,70.0
2020-08-16 22:21:00,71.0366666666536
2020-08-16 22:29:00,77.9
2020-08-16 22:37:00,70.11333333334214
2020-08-16 22:45:00,79.0
2020-08-16 22:53:00,78.99333333333259
2020-08-16 23:01:00,77.6
2020-08-16 23:09:00,78.98000000000225
2020-08-16 23:17:00,75.9
2020-08-16 23:25:00,77.95999999999911
2020-08-16 23:33:00,76.87666666667245
2020-08-16 23:41:00,79.38000000000555
2020-08-16 23:49:00,76.2
2020-08-16 23:57:00,78.63872881355934
